dataset_name,model_variant,seed,signal_name,detector_type,params,value_scale,n_gt_drifts,n_detected,MDR,MTD,MTFA,MTR
stagger_abrupt3,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,2,3,0.5,2527.0,22528.0,17.829837752275424
stagger_abrupt3,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,2,2,0.5,8671.0,,
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,2,29,0.0,1167.0,2232.6153846153848,1.9131237228923605
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,2,24,0.0,1167.0,2733.714285714286,2.342514383645489
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,2,15,0.0,1199.0,4602.666666666667,3.8387545176536007
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,2,2,0.0,4655.0,,
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,2,1,0.5,863.0,,
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,2,30,0.0,1039.0,2109.6296296296296,2.0304423769293836
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,2,25,0.0,1167.0,2594.909090909091,2.223572485783283
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,2,15,0.0,1199.0,4602.666666666667,3.8387545176536007
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,2,3,0.5,671.0,4608.0,13.734724292101342
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,2,30,0.0,1039.0,2109.6296296296296,2.0304423769293836
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,2,24,0.0,1167.0,2733.714285714286,2.342514383645489
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,2,15,0.0,1199.0,4602.666666666667,3.8387545176536007
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,2,29,0.0,1167.0,2232.6153846153848,1.9131237228923605
stagger_abrupt3,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,2,24,0.0,1167.0,2733.714285714286,2.342514383645489
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.1}",1.0,5,3,0.6,12479.0,,
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.05}",1.0,5,2,0.8,13268.0,,
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.01}",1.0,5,1,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.005}",1.0,5,1,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.001}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,5,1,0.8,9642.0,,
INSECTS_abrupt_balanced,baseline_student,1,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,5,1,0.8,11690.0,,
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,5,20,0.2,1045.5,3323.733333333333,3.973856209150326
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,5,12,0.2,2693.5,7049.142857142857,3.2713675780317693
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,5,8,0.4,3791.3333333333335,9664.0,4.248285563566028
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,5,2,0.8,1008.0,,
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,5,2,0.8,1264.0,,
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,5,26,0.0,984.8,2454.4,2.4922826969943137
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,5,21,0.2,709.5,3068.0,5.405214940098661
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,5,15,0.2,997.5,4992.0,6.2556390977443606
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,5,8,0.4,3791.3333333333335,9664.0,4.248285563566028
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,5,5,0.4,7076.666666666667,6080.0,1.4319359397079605
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,5,27,0.2,1189.5,2269.090909090909,2.384500745156483
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,5,26,0.0,984.8,2454.4,2.4922826969943137
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,5,21,0.2,709.5,3068.0,5.405214940098661
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,5,12,0.2,2693.5,7049.142857142857,3.2713675780317693
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,5,8,0.4,3791.3333333333335,9664.0,4.248285563566028
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,5,27,0.2,1189.5,2269.090909090909,2.384500745156483
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,5,27,0.2,1189.5,2269.090909090909,2.384500745156483
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,5,26,0.0,984.8,2454.4,2.4922826969943137
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,5,20,0.2,1045.5,3323.733333333333,3.973856209150326
INSECTS_abrupt_balanced,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,5,12,0.2,2693.5,7049.142857142857,3.2713675780317693
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.1}",1.0,5,2,0.8,11690.0,,
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.05}",1.0,5,2,0.8,11690.0,,
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.01}",1.0,5,2,0.8,11690.0,,
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.005}",1.0,5,1,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.001}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,5,33,0.2,613.5,1830.25,3.729115729421353
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,5,1,0.8,3028.0,,
INSECTS_abrupt_balanced,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,5,1,0.8,5076.0,,
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,5,20,0.0,805.6,3634.285714285714,4.511278195488722
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,5,12,0.2,981.5,5403.428571428572,6.881595225966087
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,5,7,0.2,2565.5,19552.0,9.526408107581368
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,5,2,0.8,1072.0,,
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,5,2,0.8,1328.0,,
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,5,27,0.0,1061.6,2395.4285714285716,2.256432339326085
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,5,23,0.0,984.8,2992.9411764705883,3.0391360443446267
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,5,14,0.2,837.5,4970.666666666667,7.418905472636816
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,5,7,0.2,2565.5,19552.0,9.526408107581368
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,5,3,0.6,1132.0,,
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,5,27,0.2,1253.5,2280.7272727272725,2.274359067338724
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,5,27,0.0,1061.6,2395.4285714285716,2.256432339326085
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,5,23,0.0,984.8,2992.9411764705883,3.0391360443446267
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,5,12,0.2,981.5,5403.428571428572,6.881595225966087
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,5,7,0.2,2565.5,19552.0,9.526408107581368
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,5,27,0.2,1189.5,2269.090909090909,2.384500745156483
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,5,27,0.2,1253.5,2280.7272727272725,2.274359067338724
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,5,27,0.0,1061.6,2395.4285714285716,2.256432339326085
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,5,20,0.0,805.6,3634.285714285714,4.511278195488722
INSECTS_abrupt_balanced,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,5,12,0.2,981.5,5403.428571428572,6.881595225966087
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.1}",1.0,5,2,0.8,7594.0,,
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.05}",1.0,5,2,0.8,11690.0,,
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.01}",1.0,5,1,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.005}",1.0,5,1,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.001}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,5,33,0.2,549.5,1828.5714285714287,4.159625633692968
INSECTS_abrupt_balanced,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,5,32,0.2,741.5,1844.148148148148,3.1088134661971476
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,5,1,0.8,5076.0,,
INSECTS_abrupt_balanced,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,5,0,1.0,,,
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,5,21,0.0,997.6,3319.4666666666667,3.3274525527933707
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,5,13,0.2,2885.5,6168.0,2.671980592618264
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,5,9,0.2,3301.5,9744.0,3.6892321671967285
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,5,2,0.8,1008.0,,
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,5,2,0.8,1200.0,,
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,5,27,0.0,1176.8,2410.6666666666665,2.048493088601858
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,5,24,0.0,831.2,2829.277777777778,3.4038471821195593
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,5,15,0.2,1221.5,4921.6,5.036430618092509
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,5,9,0.2,3301.5,9744.0,3.6892321671967285
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,5,4,0.4,6906.0,,
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,5,27,0.2,1205.5,2272.0,2.35586893405226
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,5,27,0.0,1176.8,2410.6666666666665,2.048493088601858
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,5,24,0.0,831.2,2829.277777777778,3.4038471821195593
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,5,13,0.2,2885.5,6168.0,2.671980592618264
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,5,9,0.2,3301.5,9744.0,3.6892321671967285
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,5,27,0.2,1189.5,2269.090909090909,2.384500745156483
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,5,27,0.2,1205.5,2272.0,2.35586893405226
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,5,27,0.0,1176.8,2410.6666666666665,2.048493088601858
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,5,21,0.0,997.6,3319.4666666666667,3.3274525527933707
INSECTS_abrupt_balanced,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,5,13,0.2,2885.5,6168.0,2.671980592618264
