track,phase,group,dataset,base_dataset_name,dataset_kind,seed,run_id,log_path,horizon,confirm_rule,perm_stat,perm_alpha,perm_pre_n,perm_post_n,perm_side,perm_n_perm,delta_k,acc_final,confirm_rate_per_10k,MTFA_win,miss_tol500,conf_P90
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,2,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed2/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.62534,,,0.0,202.2
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,3,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed3/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed3.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.65202,,,0.0,154.2
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,4,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed4/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed4.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.66134,,,0.0,240.60000000000002
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,5,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed5/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed5.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.64478,,,0.0,192.60000000000005
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,6,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed6/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed6.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.6613,,,0.0,85.4
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,7,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed7/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed7.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.62936,,,0.0,288.6
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,8,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed8/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed8.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.6392,,,0.0,263.0
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,9,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed9/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed9.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.65518,,,0.0,213.40000000000003
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,sine_gradual_frequent,sine_abrupt4,drift,10,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__sine_gradual_frequent,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed10/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/sine_gradual_frequent__ts_drift_adapt__seed10.csv,50000,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.63188,,,0.0,231.00000000000003
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,1,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed1/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed1.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.93921875,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,2,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed2/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed2.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.9348046875,,,0.0,91.8
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,3,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed3/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed3.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.93693359375,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,4,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed4/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed4.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.9327734375,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,5,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed5/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed5.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.92935546875,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,6,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed6/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed6.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.9295703125,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,7,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed7/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed7.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.93693359375,,,0.0,91.8
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,8,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed8/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed8.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.94658203125,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,9,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed9/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed9.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.94091796875,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.025_pre500_post10_n5,stagger_abrupt3,stagger_abrupt3,drift,10,20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5__stagger_abrupt3,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed10/20260113-004228-gsq_P_perm_vote_score_a0.025_pre500_post10_n5/stagger_abrupt3__ts_drift_adapt__seed10.csv,51200,perm_test,vote_score,0.025,500,10,one_sided_pos,200,N/A,0.9379296875,,,0.0,59.800000000000004
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,1,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed1/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed1.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8946,28.6,345.6901408450704,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,2,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed2/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88918,29.4,337.5342465753425,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,3,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed3/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed3.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.89934,29.2,339.4206896551724,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,4,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed4/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed4.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.90194,28.6,346.59154929577466,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,5,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed5/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed5.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88588,29.6,335.6734693877551,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,6,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed6/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed6.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8735,29.4,337.5342465753425,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,7,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed7/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed7.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.89662,28.8,343.72027972027973,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,8,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed8/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed8.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88736,28.6,346.59154929577466,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,9,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed9/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed9.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.89264,29.0,342.22222222222223,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,10,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed10/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed10.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8813,28.2,351.54285714285714,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,1,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed1/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed1.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8995,27.0,349.53846153846155,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,2,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed2/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed2.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9332,25.0,381.3333333333333,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,3,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed3/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed3.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9054,24.0,403.4782608695652,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,4,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed4/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed4.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9266,22.0,423.6190476190476,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,5,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed5/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed5.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9167,24.0,336.69565217391306,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,6,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed6/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed6.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9093,26.0,374.4,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,7,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed7/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed7.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9197,24.0,384.0,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,8,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed8/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed8.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.927,26.0,368.64,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,9,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed9/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed9.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9159,21.0,448.0,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,10,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed10/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed10.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.925,21.0,428.8,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,1,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed1/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87722,,,0.0,234.2
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,2,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed2/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87086,,,0.0,288.6
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,3,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed3/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88878,,,0.0,282.20000000000005
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,4,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed4/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87108,,,0.0,219.80000000000004
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,5,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed5/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87336,,,0.0,234.2
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,6,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed6/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed6.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87412,,,0.0,304.6
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,7,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed7/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed7.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8777,,,0.0,299.80000000000007
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,8,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed8/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed8.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87394,,,0.0,314.20000000000005
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,9,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed9/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed9.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.86314,,,0.0,261.4
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,10,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed10/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed10.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87488,,,0.0,234.2
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_abrupt4,sine_abrupt4,drift,1,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed1/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.67936,,,0.0,231.00000000000003
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_abrupt4,sine_abrupt4,drift,2,20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5__sine_abrupt4,logs_v15p3_s1/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed2/20260113-005045-jma_P_perm_vote_score_a0.02_pre500_post10_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.63932,,,0.0,192.60000000000005
